player_id,playstyle,tier,game_version
222389,Long Ball Pass,base,FC26
222389,Rush Out,base,FC26
222390,Press Proven,base,FC26
222400,Long Ball Pass,base,FC26
222405,Aerial Fortress,base,FC26
222405,Intercept,base,FC26
222405,Relentless,base,FC26
222405,Slide Tackle,base,FC26
222418,Cross Claimer,base,FC26
222418,Far Throw,base,FC26
222418,Footwork,base,FC26
222428,Aerial Fortress,base,FC26
222428,Block,base,FC26
222428,Jockey,base,FC26
222429,Slide Tackle,base,FC26
222431,Footwork,base,FC26
222440,Relentless,base,FC26
222461,Technical,base,FC26
222464,Cross Claimer,base,FC26
222464,Footwork,base,FC26
222467,Dead Ball,base,FC26
222467,Finesse Shot,base,FC26
222467,First Touch,base,FC26
222467,Inventive,base,FC26
222467,Technical,base,FC26
222472,Long Ball Pass,base,FC26
222475,Aerial Fortress,base,FC26
222475,Precision Header,base,FC26
222477,Incisive Pass,base,FC26
222477,Long Ball Pass,base,FC26
222492,Gamechanger,base,FC26
222492,Power Shot,base,FC26
222492,Quick Step,base,FC26
222492,Rapid,base,FC26
222493,Anticipate,base,FC26
222509,Intercept,base,FC26
222509,Jockey,base,FC26
222509,Technical,base,FC26
222509,Whipped Pass,base,FC26
222514,Footwork,base,FC26
222514,Long Ball Pass,base,FC26
222514,Rush Out,base,FC26
222542,Long Ball Pass,base,FC26
222542,Long Throw,base,FC26
222557,Aerial Fortress,base,FC26
222557,Intercept,base,FC26
222562,Deflector,base,FC26
222562,Long Ball Pass,base,FC26
222572,Cross Claimer,base,FC26
222582,Aerial Fortress,base,FC26
222582,Anticipate,base,FC26
222582,Slide Tackle,base,FC26
222583,Long Ball Pass,base,FC26
222583,Long Throw,base,FC26
222583,Power Shot,base,FC26
222625,Jockey,base,FC26
222665,First Touch,base,FC26
222665,Inventive,base,FC26
222665,Pinged Pass,base,FC26
222665,Technical,base,FC26
222665,Incisive Pass,plus,FC26
222693,Rapid,base,FC26
222709,Aerial Fortress,base,FC26
222709,Anticipate,base,FC26
222714,Aerial Fortress,base,FC26
222724,Finesse Shot,base,FC26
222724,Quick Step,base,FC26
222724,Technical,base,FC26
222729,Aerial Fortress,base,FC26
222729,Enforcer,base,FC26
222729,Precision Header,base,FC26
222734,Block,base,FC26
222734,Dead Ball,base,FC26
222734,Relentless,base,FC26
222734,Whipped Pass,base,FC26
222737,Dead Ball,base,FC26
222737,Incisive Pass,base,FC26
222737,Inventive,base,FC26
222737,Low Driven Shot,base,FC26
222737,Rapid,base,FC26
222737,Relentless,base,FC26
222737,Whipped Pass,base,FC26
222836,Aerial Fortress,base,FC26
222838,Anticipate,base,FC26
222838,Slide Tackle,base,FC26
222875,Anticipate,base,FC26
222875,Inventive,base,FC26
222875,Quick Step,base,FC26
222875,Rapid,base,FC26
222878,Finesse Shot,base,FC26
222900,Far Reach,base,FC26
222908,Footwork,base,FC26
222959,Enforcer,base,FC26
222959,Incisive Pass,base,FC26
222959,Press Proven,base,FC26
222959,Quick Step,base,FC26
222994,Slide Tackle,base,FC26
223054,Gamechanger,base,FC26
223061,Inventive,base,FC26
223061,Quick Step,base,FC26
223064,Aerial Fortress,base,FC26
223064,Bruiser,base,FC26
223064,Intercept,base,FC26
223064,Jockey,base,FC26
223069,Aerial Fortress,base,FC26
223069,Precision Header,base,FC26
223069,Slide Tackle,base,FC26
223073,Chip Shot,base,FC26
223082,Cross Claimer,base,FC26
223082,Rush Out,base,FC26
223099,Enforcer,base,FC26
223115,Enforcer,base,FC26
223115,Precision Header,base,FC26
223137,Incisive Pass,base,FC26
223138,Bruiser,base,FC26
223138,Long Ball Pass,base,FC26
223143,Rapid,base,FC26
223143,Whipped Pass,base,FC26
223150,Deflector,base,FC26
223150,Far Throw,base,FC26
223154,Precision Header,base,FC26
223157,Aerial Fortress,base,FC26
223157,Precision Header,base,FC26
223157,Press Proven,base,FC26
223159,Aerial Fortress,base,FC26
223159,Intercept,base,FC26
223159,Precision Header,base,FC26
223175,Footwork,base,FC26
223197,Dead Ball,base,FC26
223197,Power Shot,base,FC26
223198,Long Throw,base,FC26
223229,Jockey,base,FC26
223229,Long Throw,base,FC26
223231,Finesse Shot,base,FC26
223243,Aerial Fortress,base,FC26
223243,Long Ball Pass,base,FC26
223253,Anticipate,base,FC26
223253,Block,base,FC26
223253,Jockey,base,FC26
223273,Aerial Fortress,base,FC26
223298,Dead Ball,base,FC26
223298,Relentless,base,FC26
223302,Aerial Fortress,base,FC26
223302,First Touch,base,FC26
223302,Incisive Pass,base,FC26
223302,Relentless,base,FC26
223302,Technical,base,FC26
223307,Slide Tackle,base,FC26
223334,Aerial Fortress,base,FC26
223334,Bruiser,base,FC26
223334,Enforcer,base,FC26
223334,Press Proven,base,FC26
223334,Relentless,base,FC26
223335,Slide Tackle,base,FC26
223344,Finesse Shot,base,FC26
223344,Inventive,base,FC26
223344,Rapid,base,FC26
223355,Power Shot,base,FC26
223373,Aerial Fortress,base,FC26
223373,Intercept,base,FC26
223381,Aerial Fortress,base,FC26
223381,Anticipate,base,FC26
223381,Block,base,FC26
223381,Long Ball Pass,base,FC26
223381,Long Throw,base,FC26
223381,Precision Header,base,FC26
223381,Slide Tackle,base,FC26
223427,Aerial Fortress,base,FC26
223427,Block,base,FC26
223427,Intercept,base,FC26
223427,Slide Tackle,base,FC26
223489,Finesse Shot,base,FC26
223510,Aerial Fortress,base,FC26
223524,Long Ball Pass,base,FC26
223550,Far Reach,base,FC26
223558,Footwork,base,FC26
223566,Aerial Fortress,base,FC26
223566,Intercept,base,FC26
223566,Long Ball Pass,base,FC26
223566,Precision Header,base,FC26
223593,Enforcer,base,FC26
223593,Finesse Shot,base,FC26
223593,Low Driven Shot,base,FC26
223597,Rapid,base,FC26
223597,Relentless,base,FC26
223597,Whipped Pass,base,FC26
223629,Finesse Shot,base,FC26
223633,Dead Ball,base,FC26
223633,Slide Tackle,base,FC26
223633,Whipped Pass,base,FC26
223637,Inventive,base,FC26
223637,Quick Step,base,FC26
223637,Rapid,base,FC26
223637,Whipped Pass,base,FC26
223663,Aerial Fortress,base,FC26
223663,Dead Ball,base,FC26
223663,Finesse Shot,base,FC26
223663,Incisive Pass,base,FC26
223663,Inventive,base,FC26
223663,Long Ball Pass,base,FC26
223671,Anticipate,base,FC26
223671,Bruiser,base,FC26
223676,Intercept,base,FC26
223676,Jockey,base,FC26
223676,Long Throw,base,FC26
223678,Long Ball Pass,base,FC26
223680,Aerial Fortress,base,FC26
223680,Anticipate,base,FC26
223680,Slide Tackle,base,FC26
223685,Enforcer,base,FC26
223685,Precision Header,base,FC26
223686,Cross Claimer,base,FC26
223686,Deflector,base,FC26
223689,Enforcer,base,FC26
223689,Precision Header,base,FC26
223694,Long Ball Pass,base,FC26
223694,Slide Tackle,base,FC26
223696,Technical,base,FC26
223710,Enforcer,base,FC26
223710,Power Shot,base,FC26
223710,Precision Header,base,FC26
223724,Bruiser,base,FC26
223727,Footwork,base,FC26
223740,Long Ball Pass,base,FC26
223746,Dead Ball,base,FC26
223746,Finesse Shot,base,FC26
223746,Power Shot,base,FC26
223751,Slide Tackle,base,FC26
223755,Finesse Shot,base,FC26
223755,Gamechanger,base,FC26
223755,Low Driven Shot,base,FC26
223755,Press Proven,base,FC26
223763,Bruiser,base,FC26
223763,Jockey,base,FC26
223763,Precision Header,base,FC26
223779,Intercept,base,FC26
223779,Long Ball Pass,base,FC26
223779,Relentless,base,FC26
223790,Rapid,base,FC26
223810,Long Ball Pass,base,FC26
223810,Pinged Pass,base,FC26
223814,Aerial Fortress,base,FC26
223814,Block,base,FC26
223814,Bruiser,base,FC26
223814,Intercept,base,FC26
223814,Precision Header,base,FC26
223816,Chip Shot,base,FC26
223816,Gamechanger,base,FC26
223818,Precision Header,base,FC26
223827,Cross Claimer,base,FC26
223848,Aerial Fortress,base,FC26
223848,Dead Ball,base,FC26
223848,First Touch,base,FC26
223848,Incisive Pass,base,FC26
223848,Inventive,base,FC26
223848,Pinged Pass,base,FC26
223848,Precision Header,base,FC26
223852,Aerial Fortress,base,FC26
223852,Block,base,FC26
223853,Dead Ball,base,FC26
223853,Incisive Pass,base,FC26
223853,Long Ball Pass,base,FC26
223866,Anticipate,base,FC26
223866,Dead Ball,base,FC26
223866,Jockey,base,FC26
223871,Dead Ball,base,FC26
223871,Inventive,base,FC26
223871,Long Ball Pass,base,FC26
223871,Whipped Pass,base,FC26
223874,Incisive Pass,base,FC26
223874,Press Proven,base,FC26
223874,Relentless,base,FC26
223877,Aerial Fortress,base,FC26
223877,Intercept,base,FC26
223877,Long Throw,base,FC26
223885,Deflector,base,FC26
223885,Footwork,base,FC26
223898,Cross Claimer,base,FC26
223898,Footwork,base,FC26
223907,Anticipate,base,FC26
223907,Long Throw,base,FC26
223907,Rapid,base,FC26
223907,Relentless,base,FC26
223909,Cross Claimer,base,FC26
223909,Footwork,base,FC26
223909,Long Ball Pass,base,FC26
223933,Enforcer,base,FC26
223933,Precision Header,base,FC26
223952,Footwork,base,FC26
223952,Long Ball Pass,base,FC26
223959,Anticipate,base,FC26
223959,Intercept,base,FC26
223959,Jockey,base,FC26
223959,Long Ball Pass,base,FC26
223959,Relentless,base,FC26
223959,Slide Tackle,base,FC26
223959,Tiki Taka,base,FC26
223969,Long Ball Pass,base,FC26
223977,Quick Step,base,FC26
223977,Rapid,base,FC26
223978,Inventive,base,FC26
223978,Long Ball Pass,base,FC26
223978,Technical,base,FC26
223979,Finesse Shot,base,FC26
223979,Technical,base,FC26
223979,Trickster,base,FC26
223981,Block,base,FC26
223981,Jockey,base,FC26
223981,Long Throw,base,FC26
223998,Aerial Fortress,base,FC26
223998,Intercept,base,FC26
224003,Cross Claimer,base,FC26
224003,Far Throw,base,FC26
224003,Footwork,base,FC26
224003,Long Ball Pass,base,FC26
224013,Slide Tackle,base,FC26
224013,Technical,base,FC26
224019,Long Ball Pass,base,FC26
224019,Slide Tackle,base,FC26
224030,Dead Ball,base,FC26
224030,Incisive Pass,base,FC26
224030,Relentless,base,FC26
224031,Quick Step,base,FC26
224031,Rapid,base,FC26
224041,Far Throw,base,FC26
224041,Footwork,base,FC26
224049,Aerial Fortress,base,FC26
224049,Block,base,FC26
224049,Bruiser,base,FC26
224062,Aerial Fortress,base,FC26
224067,Anticipate,base,FC26
224067,Bruiser,base,FC26
224067,Intercept,base,FC26
224067,Jockey,base,FC26
224067,Long Ball Pass,base,FC26
224067,Tiki Taka,base,FC26
224081,Slide Tackle,base,FC26
224093,Jockey,base,FC26
224093,Slide Tackle,base,FC26
224094,Aerial Fortress,base,FC26
224094,Bruiser,base,FC26
224115,Intercept,base,FC26
224115,Jockey,base,FC26
224115,Long Throw,base,FC26
224115,Slide Tackle,base,FC26
224130,Cross Claimer,base,FC26
224146,Finesse Shot,base,FC26
224146,First Touch,base,FC26
224146,Low Driven Shot,base,FC26
224146,Precision Header,base,FC26
224146,Technical,base,FC26
224158,Press Proven,base,FC26
224158,Relentless,base,FC26
224158,Slide Tackle,base,FC26
224163,Precision Header,base,FC26
224179,Enforcer,base,FC26
224185,Dead Ball,base,FC26
224186,Aerial Fortress,base,FC26
224186,Bruiser,base,FC26
224189,Long Ball Pass,base,FC26
224196,Bruiser,base,FC26
224196,Chip Shot,base,FC26
224196,Slide Tackle,plus,FC26
224211,Jockey,base,FC26
224211,Long Ball Pass,base,FC26
224221,Aerial Fortress,base,FC26
224221,Bruiser,base,FC26
224221,Intercept,base,FC26
224221,Long Ball Pass,base,FC26
224225,Aerial Fortress,base,FC26
224225,Precision Header,base,FC26
224232,Incisive Pass,base,FC26
224232,Intercept,base,FC26
224232,Jockey,base,FC26
224232,Long Ball Pass,base,FC26
224232,Pinged Pass,base,FC26
224232,Press Proven,base,FC26
224232,Relentless,plus,FC26
224238,Aerial Fortress,base,FC26
224241,Far Reach,base,FC26
224241,Far Throw,base,FC26
224241,Long Ball Pass,base,FC26
224251,Far Throw,base,FC26
224251,Footwork,base,FC26
224252,Finesse Shot,base,FC26
224252,Inventive,base,FC26
224252,Technical,base,FC26
224252,Whipped Pass,base,FC26
224258,Slide Tackle,base,FC26
224263,Intercept,base,FC26
224263,Jockey,base,FC26
224265,Slide Tackle,base,FC26
224271,Rapid,base,FC26
224293,Aerial Fortress,base,FC26
224293,Dead Ball,base,FC26
224293,Intercept,base,FC26
224293,Inventive,base,FC26
224293,Long Ball Pass,base,FC26
224293,Whipped Pass,base,FC26
224294,Aerial Fortress,base,FC26
224294,Intercept,base,FC26
224294,Press Proven,base,FC26
224301,Precision Header,base,FC26
224302,Block,base,FC26
224309,Slide Tackle,base,FC26
224322,Cross Claimer,base,FC26
224324,Precision Header,base,FC26
224334,Anticipate,base,FC26
224334,Bruiser,base,FC26
224334,Inventive,base,FC26
224334,Long Ball Pass,base,FC26
224334,Power Shot,base,FC26
224334,Relentless,base,FC26
224336,Aerial Fortress,base,FC26
224336,Anticipate,base,FC26
224336,Block,base,FC26
224336,Intercept,base,FC26
224336,Precision Header,base,FC26
224348,Cross Claimer,base,FC26
224348,Footwork,base,FC26
224371,Gamechanger,base,FC26
224371,Low Driven Shot,base,FC26
224371,Precision Header,base,FC26
224371,Technical,base,FC26
224378,Precision Header,base,FC26
224389,Finesse Shot,base,FC26
224389,First Touch,base,FC26
224389,Gamechanger,base,FC26
224389,Pinged Pass,base,FC26
224389,Power Shot,base,FC26
224389,Rapid,base,FC26
224395,Aerial Fortress,base,FC26
224396,Aerial Fortress,base,FC26
224396,Bruiser,base,FC26
224396,Intercept,base,FC26
224396,Precision Header,base,FC26
224403,Long Ball Pass,base,FC26
224411,Power Shot,base,FC26
224411,Rapid,base,FC26
224415,Whipped Pass,base,FC26
224422,Finesse Shot,base,FC26
224422,Rapid,base,FC26
224423,Power Shot,base,FC26
224423,Whipped Pass,base,FC26
224424,Dead Ball,base,FC26
224424,First Touch,base,FC26
224424,Press Proven,base,FC26
224424,Tiki Taka,base,FC26
224424,Whipped Pass,base,FC26
224426,Bruiser,base,FC26
224428,Power Shot,base,FC26
224428,Precision Header,base,FC26
224428,Quick Step,base,FC26
224428,Rapid,base,FC26
224430,Dead Ball,base,FC26
224438,Precision Header,base,FC26
224442,Footwork,base,FC26
224444,Relentless,base,FC26
224466,Quick Step,base,FC26
224466,Technical,base,FC26
224466,Whipped Pass,base,FC26
224470,Long Ball Pass,base,FC26
224475,Cross Claimer,base,FC26
224483,Incisive Pass,base,FC26
224483,Intercept,base,FC26
224483,Technical,base,FC26
224494,Quick Step,base,FC26
224494,Rapid,base,FC26
224504,Technical,base,FC26
224508,Finesse Shot,base,FC26
224508,Low Driven Shot,base,FC26
224510,Low Driven Shot,base,FC26
224511,Rapid,base,FC26
224518,Inventive,base,FC26
224518,Press Proven,base,FC26
224520,Power Shot,base,FC26
224520,Quick Step,base,FC26
224520,Technical,base,FC26
224540,Aerial Fortress,base,FC26
224540,Quick Step,base,FC26
224540,Rapid,base,FC26
224543,Deflector,base,FC26
224544,Jockey,base,FC26
224549,Whipped Pass,base,FC26
224558,Long Ball Pass,base,FC26
224574,Relentless,base,FC26
224574,Technical,base,FC26
224590,Dead Ball,base,FC26
224590,Relentless,base,FC26
224591,Aerial Fortress,base,FC26
224591,Press Proven,base,FC26
224599,Footwork,base,FC26
224611,Block,base,FC26
224611,Intercept,base,FC26
224618,First Touch,base,FC26
224648,Whipped Pass,base,FC26
224656,Long Throw,base,FC26
224656,Quick Step,base,FC26
224662,Quick Step,base,FC26
224662,Rapid,base,FC26
224690,Aerial Fortress,base,FC26
224701,Bruiser,base,FC26
224724,Precision Header,base,FC26
224763,Anticipate,base,FC26
224763,Long Ball Pass,base,FC26
224763,Slide Tackle,base,FC26
224793,Quick Step,base,FC26
224793,Rapid,base,FC26
224821,Aerial Fortress,base,FC26
224821,Intercept,base,FC26
224821,Jockey,base,FC26
224821,Long Ball Pass,base,FC26
224821,Pinged Pass,base,FC26
224821,Precision Header,base,FC26
224836,Far Throw,base,FC26
224836,Footwork,base,FC26
224836,Long Ball Pass,base,FC26
224841,Intercept,base,FC26
224841,Long Ball Pass,base,FC26
224841,Long Throw,base,FC26
224841,Precision Header,base,FC26
224842,Inventive,base,FC26
224874,Finesse Shot,base,FC26
224874,Incisive Pass,base,FC26
224883,Aerial Fortress,base,FC26
224883,Enforcer,base,FC26
224883,Precision Header,base,FC26
224885,Bruiser,base,FC26
224885,Dead Ball,base,FC26
224885,Intercept,base,FC26
224885,Long Ball Pass,base,FC26
224885,Whipped Pass,base,FC26
224890,Aerial Fortress,base,FC26
224890,Low Driven Shot,base,FC26
224890,Power Shot,base,FC26
224890,Whipped Pass,base,FC26
224915,Quick Step,base,FC26
224915,Technical,base,FC26
224921,Block,base,FC26
224921,Long Throw,base,FC26
224933,Rapid,base,FC26
224947,Footwork,base,FC26
224947,Long Ball Pass,base,FC26
224956,Incisive Pass,base,FC26
224956,Inventive,base,FC26
224956,Technical,base,FC26
224959,Slide Tackle,base,FC26
224962,Technical,base,FC26
224967,Enforcer,base,FC26
224970,Dead Ball,base,FC26
224970,Finesse Shot,base,FC26
224970,First Touch,base,FC26
224970,Technical,base,FC26
224970,Whipped Pass,base,FC26
224982,Chip Shot,base,FC26
224982,Finesse Shot,base,FC26
224982,Incisive Pass,base,FC26
224982,Inventive,base,FC26
224982,Long Ball Pass,base,FC26
224982,Press Proven,base,FC26
224982,Relentless,base,FC26
224987,Deflector,base,FC26
224987,Footwork,base,FC26
224987,Long Ball Pass,base,FC26
225001,Aerial Fortress,base,FC26
225001,Precision Header,base,FC26
225014,Technical,base,FC26
225071,Aerial Fortress,base,FC26
225072,Intercept,base,FC26
225072,Long Ball Pass,base,FC26
225072,Long Throw,base,FC26
225075,Finesse Shot,base,FC26
225075,Technical,base,FC26
225077,Aerial Fortress,base,FC26
225085,Inventive,base,FC26
225085,Quick Step,base,FC26
225085,Rapid,base,FC26
225087,Long Throw,base,FC26
225087,Quick Step,base,FC26
225087,Rapid,base,FC26
225100,Long Throw,base,FC26
225106,Slide Tackle,base,FC26
225125,Rapid,base,FC26
225126,Intercept,base,FC26
225126,Press Proven,base,FC26
225126,Relentless,base,FC26
225134,Cross Claimer,base,FC26
225134,Footwork,base,FC26
225134,Long Ball Pass,base,FC26
225147,Long Ball Pass,base,FC26
225147,Long Throw,base,FC26
225149,Cross Claimer,base,FC26
225149,Long Ball Pass,base,FC26
225152,Chip Shot,base,FC26
225174,Long Ball Pass,base,FC26
225189,Dead Ball,base,FC26
225189,Finesse Shot,base,FC26
225189,Relentless,base,FC26
225193,Aerial Fortress,base,FC26
225193,Power Shot,base,FC26
225193,Precision Header,base,FC26
225193,Relentless,base,FC26
225200,Technical,base,FC26
225201,Finesse Shot,base,FC26
225201,Rapid,base,FC26
225203,Cross Claimer,base,FC26
225203,Far Throw,base,FC26
225203,Footwork,base,FC26
225203,Long Ball Pass,base,FC26
225213,Far Throw,base,FC26
225213,Long Ball Pass,base,FC26
225251,Whipped Pass,base,FC26
225263,Aerial Fortress,base,FC26
225263,Bruiser,base,FC26
225266,Aerial Fortress,base,FC26
225266,Relentless,base,FC26
225273,Anticipate,base,FC26
225273,Bruiser,base,FC26
225273,Jockey,base,FC26
225273,Long Throw,base,FC26
225273,Whipped Pass,base,FC26
225279,Aerial Fortress,base,FC26
225280,Cross Claimer,base,FC26
225280,Footwork,base,FC26
225280,Long Ball Pass,base,FC26
225289,Rapid,base,FC26
225293,Aerial Fortress,base,FC26
225309,Dead Ball,base,FC26
225309,Finesse Shot,base,FC26
225309,Gamechanger,base,FC26
225309,Pinged Pass,base,FC26
225309,Technical,base,FC26
225316,Aerial Fortress,base,FC26
225316,Long Ball Pass,base,FC26
225342,Cross Claimer,base,FC26
225342,Footwork,base,FC26
225361,Far Throw,base,FC26
225361,Footwork,base,FC26
225361,Long Ball Pass,base,FC26
225375,Block,base,FC26
225375,Bruiser,base,FC26
225375,Relentless,base,FC26
225381,Incisive Pass,base,FC26
225383,Long Ball Pass,base,FC26
225395,Cross Claimer,base,FC26
225395,Far Throw,base,FC26
225395,Footwork,base,FC26
225396,Jockey,base,FC26
225403,Finesse Shot,base,FC26
225403,First Touch,base,FC26
225403,Incisive Pass,base,FC26
225403,Power Shot,base,FC26
225403,Technical,base,FC26
225403,Whipped Pass,base,FC26
225406,Cross Claimer,base,FC26
225410,Slide Tackle,base,FC26
225428,Anticipate,base,FC26
225428,Incisive Pass,base,FC26
225428,Jockey,base,FC26
225439,Finesse Shot,base,FC26
225441,Incisive Pass,base,FC26
225441,Inventive,base,FC26
225475,Power Shot,base,FC26
225478,Anticipate,base,FC26
225478,Incisive Pass,base,FC26
225478,Inventive,base,FC26
225478,Press Proven,base,FC26
225487,Intercept,base,FC26
225487,Jockey,base,FC26
225498,Slide Tackle,base,FC26
225508,Slide Tackle,base,FC26
225509,Finesse Shot,base,FC26
225509,Gamechanger,base,FC26
225523,Anticipate,base,FC26
225523,Whipped Pass,base,FC26
225533,Precision Header,base,FC26
225536,Incisive Pass,base,FC26
225536,Rapid,base,FC26
225539,Acrobatic,base,FC26
225539,Precision Header,base,FC26
225555,Block,base,FC26
225555,Bruiser,base,FC26
225555,Intercept,base,FC26
225555,Jockey,base,FC26
225555,Long Throw,base,FC26
225589,Aerial Fortress,base,FC26
225589,Anticipate,base,FC26
225600,Long Throw,base,FC26
225625,Rapid,base,FC26
225629,Incisive Pass,base,FC26
225632,Quick Step,base,FC26
225632,Rapid,base,FC26
225636,Anticipate,base,FC26
225647,Far Reach,base,FC26
225647,Far Throw,base,FC26
225647,Long Ball Pass,base,FC26
225653,Chip Shot,base,FC26
225653,Enforcer,base,FC26
225653,Gamechanger,base,FC26
225653,Quick Step,base,FC26
225653,Rapid,base,FC26
225659,Anticipate,base,FC26
225659,Bruiser,base,FC26
225659,Slide Tackle,base,FC26
225663,Finesse Shot,base,FC26
225663,First Touch,base,FC26
225663,Incisive Pass,base,FC26
225663,Technical,base,FC26
225667,Acrobatic,base,FC26
225667,Finesse Shot,base,FC26
225667,Incisive Pass,base,FC26
225679,Block,base,FC26
225679,Slide Tackle,base,FC26
225685,Relentless,base,FC26
225685,Whipped Pass,base,FC26
225692,Block,base,FC26
225692,Relentless,base,FC26
225696,Finesse Shot,base,FC26
225696,Technical,base,FC26
225699,Relentless,base,FC26
225701,Footwork,base,FC26
225719,Finesse Shot,base,FC26
225719,First Touch,base,FC26
225733,Dead Ball,base,FC26
225733,Gamechanger,base,FC26
225733,Long Ball Pass,base,FC26
225733,Low Driven Shot,base,FC26
225733,Power Shot,base,FC26
225733,Technical,base,FC26
225734,Rapid,base,FC26
225735,Enforcer,base,FC26
225735,Gamechanger,base,FC26
225738,Technical,base,FC26
225739,Long Ball Pass,base,FC26
225748,First Touch,base,FC26
225748,Inventive,base,FC26
225748,Technical,base,FC26
225751,Cross Claimer,base,FC26
225757,Pinged Pass,base,FC26
225757,Press Proven,base,FC26
225766,Cross Claimer,base,FC26
225766,Footwork,base,FC26
225769,Anticipate,base,FC26
225769,Inventive,base,FC26
225769,Long Ball Pass,base,FC26
225769,Slide Tackle,base,FC26
225772,Aerial Fortress,base,FC26
225775,Intercept,base,FC26
225779,Anticipate,base,FC26
225779,Inventive,base,FC26
225779,Press Proven,base,FC26
225782,Rapid,base,FC26
225783,Quick Step,base,FC26
225783,Rapid,base,FC26
225785,Inventive,base,FC26
225785,Technical,base,FC26
225811,Rapid,base,FC26
225844,Dead Ball,base,FC26
225844,Finesse Shot,base,FC26
225844,Gamechanger,base,FC26
225844,Power Shot,base,FC26
225844,Technical,base,FC26
225844,Whipped Pass,base,FC26
225853,Block,base,FC26
225853,Precision Header,base,FC26
225855,Power Shot,base,FC26
225859,Long Throw,base,FC26
225863,Intercept,base,FC26
225863,Long Ball Pass,base,FC26
225868,Footwork,base,FC26
225872,Chip Shot,base,FC26
225872,Finesse Shot,base,FC26
225872,Intercept,base,FC26
225873,Long Throw,base,FC26
225878,Finesse Shot,base,FC26
225878,Gamechanger,base,FC26
225878,Rapid,base,FC26
225926,Finesse Shot,base,FC26
225926,First Touch,base,FC26
225926,Power Shot,base,FC26
225926,Rapid,base,FC26
225931,Pinged Pass,base,FC26
225931,Press Proven,base,FC26
225948,Aerial Fortress,base,FC26
225948,Precision Header,base,FC26
225951,Finesse Shot,base,FC26
225951,Gamechanger,base,FC26
225951,Power Shot,base,FC26
225951,Quick Step,base,FC26
225951,Technical,base,FC26
225953,Gamechanger,base,FC26
225953,Power Shot,base,FC26
225953,Technical,base,FC26
225956,Quick Step,base,FC26
225956,Rapid,base,FC26
225974,Aerial Fortress,base,FC26
225993,Cross Claimer,base,FC26
225993,Far Throw,base,FC26
225993,Footwork,base,FC26
225995,Long Ball Pass,base,FC26
225996,Long Ball Pass,base,FC26
225996,Whipped Pass,base,FC26
226012,Dead Ball,base,FC26
226012,Whipped Pass,base,FC26
226035,Chip Shot,base,FC26
226035,Quick Step,base,FC26
226035,Rapid,base,FC26
226050,Rapid,base,FC26
226093,Gamechanger,base,FC26
226093,Power Shot,base,FC26
226096,Dead Ball,base,FC26
226096,Gamechanger,base,FC26
226096,Incisive Pass,base,FC26
226096,Inventive,base,FC26
226096,Power Shot,base,FC26
226096,Technical,base,FC26
226096,Whipped Pass,base,FC26
226102,Aerial Fortress,base,FC26
226102,Block,base,FC26
226102,Bruiser,base,FC26
226102,Intercept,base,FC26
226102,Precision Header,base,FC26
226103,Rapid,base,FC26
226108,Slide Tackle,base,FC26
226110,Finesse Shot,base,FC26
226110,Inventive,base,FC26
226110,Technical,base,FC26
226116,Aerial Fortress,base,FC26
226116,Intercept,base,FC26
226129,Aerial Fortress,base,FC26
226129,Intercept,base,FC26
226129,Precision Header,base,FC26
226151,Precision Header,base,FC26
226161,Power Shot,base,FC26
226161,Quick Step,base,FC26
226161,Rapid,base,FC26
226161,Relentless,base,FC26
226161,Whipped Pass,base,FC26
226162,Slide Tackle,base,FC26
226162,Technical,base,FC26
226166,Slide Tackle,base,FC26
226167,Long Throw,base,FC26
226168,Aerial Fortress,base,FC26
226168,Bruiser,base,FC26
226168,Intercept,base,FC26
226172,Long Ball Pass,base,FC26
226172,Technical,base,FC26
226221,Jockey,base,FC26
226226,Dead Ball,base,FC26
226226,Finesse Shot,base,FC26
226226,Incisive Pass,base,FC26
226226,Technical,base,FC26
226229,Bruiser,base,FC26
226229,Precision Header,base,FC26
226268,Dead Ball,base,FC26
226268,Finesse Shot,base,FC26
226268,First Touch,base,FC26
226268,Low Driven Shot,base,FC26
226268,Power Shot,base,FC26
226268,Whipped Pass,base,FC26
226271,Finesse Shot,base,FC26
226271,First Touch,base,FC26
226271,Long Ball Pass,base,FC26
226271,Tiki Taka,base,FC26
226286,Aerial Fortress,base,FC26
226286,First Touch,base,FC26
226286,Precision Header,base,FC26
226300,Far Throw,base,FC26
226300,Footwork,base,FC26
226300,Long Ball Pass,base,FC26
226370,Dead Ball,base,FC26
226370,Incisive Pass,base,FC26
226370,Technical,base,FC26
226370,Whipped Pass,base,FC26
226376,Dead Ball,base,FC26
226376,Finesse Shot,base,FC26
226376,Incisive Pass,base,FC26
226377,First Touch,base,FC26
226377,Long Ball Pass,base,FC26
226377,Power Shot,base,FC26
226377,Technical,base,FC26
226377,Trickster,base,FC26
226378,Chip Shot,base,FC26
226378,Finesse Shot,base,FC26
226385,Rapid,base,FC26
226386,Long Ball Pass,base,FC26
226401,Technical,base,FC26
226419,Inventive,base,FC26
226419,Technical,base,FC26
226419,Trickster,base,FC26
226429,First Touch,base,FC26
226429,Incisive Pass,base,FC26
226429,Technical,base,FC26
226430,Gamechanger,base,FC26
226430,Technical,base,FC26
226431,Aerial Fortress,base,FC26
226431,Technical,base,FC26
226436,Long Throw,base,FC26
226447,Block,base,FC26
226456,Technical,base,FC26
226491,Jockey,base,FC26
